record_id,canonical_id,row_index,subject_qid,relation_id,update_date,split,grouping_key,seed,split_version,is_ptc__qwen-2.5-1.5b,knowledge_absent__qwen-2.5-1.5b,is_ptc__qwen-2.5-7b,knowledge_absent__qwen-2.5-7b,is_ptc__mistral-7b-v0.3,knowledge_absent__mistral-7b-v0.3,is_ptc__llama-3.1-8b,knowledge_absent__llama-3.1-8b
P488:Q12307654:Q12340723->Q11863017@2013-04-21,P488:Q12307654:Q12340723->Q11863017,7171,Q12307654,P488,2013-04-21,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q11863017->Q85951661@2014-04-06,P488:Q12307654:Q11863017->Q85951661,7172,Q12307654,P488,2014-04-06,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q85951661->Q20496175@2015-04-26,P488:Q12307654:Q85951661->Q20496175,7173,Q12307654,P488,2015-04-26,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q20496175->Q28758863@2016-04-17,P488:Q12307654:Q20496175->Q28758863,7174,Q12307654,P488,2016-04-17,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q28758863->Q30033137@2017-04-02,P488:Q12307654:Q28758863->Q30033137,7175,Q12307654,P488,2017-04-02,validation,Q12307654,20260712,v1,0,1,0,1,0,0,0,1
P488:Q12307654:Q30033137->Q85951488@2018-07-01,P488:Q12307654:Q30033137->Q85951488,7176,Q12307654,P488,2018-07-01,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q85951488->Q80589455@2019-07-01,P488:Q12307654:Q85951488->Q80589455,7177,Q12307654,P488,2019-07-01,validation,Q12307654,20260712,v1,0,1,0,1,0,0,0,1
P488:Q12307654:Q80589455->Q96176989@2020-11-26,P488:Q12307654:Q80589455->Q96176989,7178,Q12307654,P488,2020-11-26,validation,Q12307654,20260712,v1,0,1,0,1,0,1,0,1
P488:Q12307654:Q96176989->Q107299172@2021-07-01,P488:Q12307654:Q96176989->Q107299172,7179,Q12307654,P488,2021-07-01,validation,Q12307654,20260712,v1,0,1,0,1,0,0,0,1
P488:Q16319503:Q12327329->Q93236423@2012-01-01,P488:Q16319503:Q12327329->Q93236423,7180,Q16319503,P488,2012-01-01,test,Q16319503,20260712,v1,0,1,0,0,0,0,0,0
P488:Q16319503:Q93236423->Q55154407@2015-01-01,P488:Q16319503:Q93236423->Q55154407,7181,Q16319503,P488,2015-01-01,test,Q16319503,20260712,v1,1,1,0,0,0,0,0,0
P488:Q16319503:Q55154407->Q19367454@2018-01-01,P488:Q16319503:Q55154407->Q19367454,7182,Q16319503,P488,2018-01-01,test,Q16319503,20260712,v1,0,1,0,1,0,1,0,0
P488:Q16319503:Q19367454->Q113787259@2022-01-01,P488:Q16319503:Q19367454->Q113787259,7183,Q16319503,P488,2022-01-01,test,Q16319503,20260712,v1,0,1,0,1,0,1,0,0
P488:Q916161:Q12322086->Q12337980@2015-01-01,P488:Q916161:Q12322086->Q12337980,7184,Q916161,P488,2015-01-01,validation,Q916161,20260712,v1,0,1,0,1,0,1,0,0
P488:Q135981801:Q12330890->Q58428841@2011-01-01,P488:Q135981801:Q12330890->Q58428841,7185,Q135981801,P488,2011-01-01,test,Q135981801,20260712,v1,0,0,0,0,0,0,0,0
P488:Q135981801:Q58428841->Q135201268@2014-01-01,P488:Q135981801:Q58428841->Q135201268,7186,Q135981801,P488,2014-01-01,test,Q135981801,20260712,v1,0,1,0,0,0,0,0,0
P488:Q750292:Q7283169->Q11960823@2012-05-04,P488:Q750292:Q7283169->Q11960823,7187,Q750292,P488,2012-05-04,train,Q750292,20260712,v1,0,1,0,1,0,1,0,1
P488:Q750292:Q11960823->Q4994503@2017-05-23,P488:Q750292:Q11960823->Q4994503,7188,Q750292,P488,2017-05-23,train,Q750292,20260712,v1,0,1,0,0,0,0,0,0
P488:Q750292:Q4994503->Q95728206@2018-01-01,P488:Q750292:Q4994503->Q95728206,7189,Q750292,P488,2018-01-01,train,Q750292,20260712,v1,0,1,0,1,0,1,0,1
P488:Q105097845:Q10363339->Q45276593@2016-01-01,P488:Q105097845:Q10363339->Q45276593,7190,Q105097845,P488,2016-01-01,train,Q105097845,20260712,v1,0,1,0,1,0,0,0,0
P488:Q105097845:Q45276593->Q73118744@2022-01-01,P488:Q105097845:Q45276593->Q73118744,7191,Q105097845,P488,2022-01-01,train,Q105097845,20260712,v1,0,1,0,0,0,1,0,0
P488:Q1354497:Q10372880->Q136443062@2022-01-01,P488:Q1354497:Q10372880->Q136443062,7192,Q1354497,P488,2022-01-01,validation,Q1354497,20260712,v1,0,0,0,0,0,0,0,0
P488:Q274486:Q10854980->Q11575562@2018-11-05,P488:Q274486:Q10854980->Q11575562,7193,Q274486,P488,2018-11-05,train,Q274486,20260712,v1,0,1,0,1,0,0,0,0
P488:Q6545812:Q111384103->Q111491267@2019-01-01,P488:Q6545812:Q111384103->Q111491267,7194,Q6545812,P488,2019-01-01,train,Q6545812,20260712,v1,0,1,0,1,0,1,0,1
P488:Q7842:Q10596751->Q11372584@2015-04-01,P488:Q7842:Q10596751->Q11372584,7195,Q7842,P488,2015-04-01,test,Q7842,20260712,v1,0,1,0,0,0,0,0,0
P488:Q7842:Q11372584->Q106377095@2021-04-01,P488:Q7842:Q11372584->Q106377095,7196,Q7842,P488,2021-04-01,test,Q7842,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4047232:Q11867431->Q114037845@2020-05-27,P488:Q4047232:Q11867431->Q114037845,7197,Q4047232,P488,2020-05-27,train,Q4047232,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4396847:Q11875134->Q25364430@2016-01-01,P488:Q4396847:Q11875134->Q25364430,7198,Q4396847,P488,2016-01-01,train,Q4396847,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1968203:Q12348352->Q15490261@2013-01-01,P488:Q1968203:Q12348352->Q15490261,7199,Q1968203,P488,2013-01-01,train,Q1968203,20260712,v1,0,0,0,0,0,0,0,0
P488:Q1968203:Q15490261->Q124256776@2019-01-01,P488:Q1968203:Q15490261->Q124256776,7200,Q1968203,P488,2019-01-01,train,Q1968203,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4288285:Q15833433->Q1258679@2013-01-01,P488:Q4288285:Q15833433->Q1258679,7201,Q4288285,P488,2013-01-01,test,Q4288285,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4288285:Q1258679->Q5387287@2016-01-01,P488:Q4288285:Q1258679->Q5387287,7202,Q4288285,P488,2016-01-01,test,Q4288285,20260712,v1,0,0,0,0,0,0,1,0
P488:Q4288285:Q5387287->Q57275286@2019-01-01,P488:Q4288285:Q5387287->Q57275286,7203,Q4288285,P488,2019-01-01,test,Q4288285,20260712,v1,0,0,1,0,0,0,0,0
P488:Q896765:Q15837475->Q15810142@2013-05-01,P488:Q896765:Q15837475->Q15810142,7204,Q896765,P488,2013-05-01,train,Q896765,20260712,v1,0,1,0,1,0,0,0,0
P488:Q896765:Q15810142->Q113623677@2022-08-15,P488:Q896765:Q15810142->Q113623677,7205,Q896765,P488,2022-08-15,train,Q896765,20260712,v1,0,1,0,1,0,1,0,1
P488:Q11923285:Q11946738->Q123346662@2011-01-01,P488:Q11923285:Q11946738->Q123346662,7206,Q11923285,P488,2011-01-01,train,Q11923285,20260712,v1,0,0,0,0,0,1,0,0
P488:Q11923285:Q123346662->Q11946738@2017-06-01,P488:Q11923285:Q123346662->Q11946738,7207,Q11923285,P488,2017-06-01,train,Q11923285,20260712,v1,0,1,0,1,0,0,0,0
P488:Q11923285:Q11946738->Q61062722@2017-12-01,P488:Q11923285:Q11946738->Q61062722,7208,Q11923285,P488,2017-12-01,train,Q11923285,20260712,v1,0,1,0,1,0,1,0,1
P488:Q11923285:Q61062722->Q19291037@2021-01-01,P488:Q11923285:Q61062722->Q19291037,7209,Q11923285,P488,2021-01-01,train,Q11923285,20260712,v1,0,1,0,1,0,1,0,0
P488:Q1769341:Q11967149->Q17058060@2013-01-01,P488:Q1769341:Q11967149->Q17058060,7210,Q1769341,P488,2013-01-01,train,Q1769341,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1769341:Q17058060->Q19375388@2015-01-01,P488:Q1769341:Q17058060->Q19375388,7211,Q1769341,P488,2015-01-01,train,Q1769341,20260712,v1,0,1,0,1,0,0,0,1
P488:Q1769341:Q19375388->Q42310220@2017-01-01,P488:Q1769341:Q19375388->Q42310220,7212,Q1769341,P488,2017-01-01,train,Q1769341,20260712,v1,0,0,0,0,0,0,0,0
P488:Q1769341:Q42310220->Q62939472@2019-01-01,P488:Q1769341:Q42310220->Q62939472,7213,Q1769341,P488,2019-01-01,train,Q1769341,20260712,v1,0,1,0,1,0,0,0,1
P488:Q1769341:Q62939472->Q108765476@2021-01-01,P488:Q1769341:Q62939472->Q108765476,7214,Q1769341,P488,2021-01-01,train,Q1769341,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1789199:Q11995318->Q20741000@2012-09-01,P488:Q1789199:Q11995318->Q20741000,7215,Q1789199,P488,2012-09-01,calibration,Q1789199,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1789199:Q12337207->Q20033296@2019-10-13,P488:Q1789199:Q12337207->Q20033296,7216,Q1789199,P488,2019-10-13,calibration,Q1789199,20260712,v1,0,1,0,1,0,1,1,1
P488:Q1789199:Q20033296->Q6762239@2022-05-17,P488:Q1789199:Q20033296->Q6762239,7217,Q1789199,P488,2022-05-17,calibration,Q1789199,20260712,v1,0,1,0,1,0,1,0,1
P488:Q106253488:Q11080085->Q67105197@2019-09-01,P488:Q106253488:Q11080085->Q67105197,7218,Q106253488,P488,2019-09-01,validation,Q106253488,20260712,v1,0,1,0,1,0,1,0,1
P488:Q106253488:Q67105197->Q109708706@2021-03-27,P488:Q106253488:Q67105197->Q109708706,7219,Q106253488,P488,2021-03-27,validation,Q106253488,20260712,v1,0,1,0,1,0,1,0,1
P488:Q110626331:Q11254442->Q11560570@2011-04-28,P488:Q110626331:Q11254442->Q11560570,7220,Q110626331,P488,2011-04-28,train,Q110626331,20260712,v1,0,1,0,0,0,0,0,0
P488:Q110626331:Q11560570->Q10854980@2016-06-29,P488:Q110626331:Q11560570->Q10854980,7221,Q110626331,P488,2016-06-29,train,Q110626331,20260712,v1,0,1,0,1,0,0,0,0
P488:Q110626331:Q10854980->Q11653685@2019-07-02,P488:Q110626331:Q10854980->Q11653685,7222,Q110626331,P488,2019-07-02,train,Q110626331,20260712,v1,0,0,0,0,0,0,0,0
P488:Q110626331:Q11653685->Q11575562@2021-06-09,P488:Q110626331:Q11653685->Q11575562,7223,Q110626331,P488,2021-06-09,train,Q110626331,20260712,v1,0,1,0,1,0,1,0,1
P488:Q11487933:33a7f7e9d774082a1cd64a614c4da0cb->Q11161094@2017-01-01,P488:Q11487933:33a7f7e9d774082a1cd64a614c4da0cb->Q11161094,7224,Q11487933,P488,2017-01-01,calibration,Q11487933,20260712,v1,0,1,0,1,0,1,0,1
P488:Q192334:Q11206458->Q11246486@2013-07-01,P488:Q192334:Q11206458->Q11246486,7225,Q192334,P488,2013-07-01,train,Q192334,20260712,v1,0,0,0,0,0,0,0,0
P488:Q192334:Q11246486->Q6396414@2019-02-06,P488:Q192334:Q11246486->Q6396414,7226,Q192334,P488,2019-02-06,train,Q192334,20260712,v1,0,0,0,0,0,0,0,0
P488:Q3052775:Q11080085->Q12265351@2019-01-01,P488:Q3052775:Q11080085->Q12265351,7227,Q3052775,P488,2019-01-01,train,Q3052775,20260712,v1,0,1,0,1,0,1,0,1
P488:Q482921:Q16081110->Q21710487@2015-08-27,P488:Q482921:Q16081110->Q21710487,7228,Q482921,P488,2015-08-27,train,Q482921,20260712,v1,0,1,0,1,0,1,0,1
P488:Q482921:Q21710487->Q48315800@2017-07-22,P488:Q482921:Q21710487->Q48315800,7229,Q482921,P488,2017-07-22,train,Q482921,20260712,v1,0,1,0,0,0,0,0,0
P488:Q111945496:Q12498770->Q4263230@2014-10-27,P488:Q111945496:Q12498770->Q4263230,7230,Q111945496,P488,2014-10-27,test,Q111945496,20260712,v1,0,1,0,0,0,0,0,0
P488:Q111945496:Q4263230->Q26236935@2016-07-27,P488:Q111945496:Q4263230->Q26236935,7231,Q111945496,P488,2016-07-27,test,Q111945496,20260712,v1,0,0,0,0,0,0,0,0
P488:Q111945496:Q26236935->Q25464675@2019-10-23,P488:Q111945496:Q26236935->Q25464675,7232,Q111945496,P488,2019-10-23,test,Q111945496,20260712,v1,0,0,0,0,0,0,0,0
P488:Q4056871:Q12526035->Q7679442@2012-01-01,P488:Q4056871:Q12526035->Q7679442,7233,Q4056871,P488,2012-01-01,validation,Q4056871,20260712,v1,0,1,0,1,0,1,0,0
P488:Q4056871:Q7679442->Q20483432@2013-01-01,P488:Q4056871:Q7679442->Q20483432,7234,Q4056871,P488,2013-01-01,validation,Q4056871,20260712,v1,0,1,0,1,0,0,0,0
P488:Q4056871:Q20483432->Q25390619@2013-11-01,P488:Q4056871:Q20483432->Q25390619,7235,Q4056871,P488,2013-11-01,validation,Q4056871,20260712,v1,0,1,0,1,0,1,0,1
P488:Q4056871:Q12526035->Q134621324@2018-01-01,P488:Q4056871:Q12526035->Q134621324,7236,Q4056871,P488,2018-01-01,validation,Q4056871,20260712,v1,0,1,0,1,0,1,0,1
P488:Q4056871:Q134621324->Q612317@2019-01-01,P488:Q4056871:Q134621324->Q612317,7237,Q4056871,P488,2019-01-01,validation,Q4056871,20260712,v1,0,1,0,1,0,0,0,1
P488:Q482789:Q16090714->Q16080127@2011-08-12,P488:Q482789:Q16090714->Q16080127,7238,Q482789,P488,2011-08-12,validation,Q482789,20260712,v1,0,1,0,1,0,0,0,0
P488:Q482789:Q16080127->Q12625765@2013-03-11,P488:Q482789:Q16080127->Q12625765,7239,Q482789,P488,2013-03-11,validation,Q482789,20260712,v1,0,0,0,0,0,0,0,0
P488:Q482789:Q12625765->Q16080692@2015-07-09,P488:Q482789:Q12625765->Q16080692,7240,Q482789,P488,2015-07-09,validation,Q482789,20260712,v1,0,0,0,0,0,0,0,0
P488:Q482789:Q42836875->Q12616590@2019-09-09,P488:Q482789:Q42836875->Q12616590,7241,Q482789,P488,2019-09-09,validation,Q482789,20260712,v1,0,1,0,1,0,1,0,1
P488:Q634790:Q12647422->Q1963591@2021-09-29,P488:Q634790:Q12647422->Q1963591,7242,Q634790,P488,2021-09-29,test,Q634790,20260712,v1,0,1,0,1,0,0,0,0
P488:Q1959428:Q13414872->Q1945815@2015-07-21,P488:Q1959428:Q13414872->Q1945815,7243,Q1959428,P488,2015-07-21,calibration,Q1959428,20260712,v1,0,1,0,0,0,0,0,0
P488:Q1959428:Q21530373->Q10394286@2022-02-26,P488:Q1959428:Q21530373->Q10394286,7244,Q1959428,P488,2022-02-26,calibration,Q1959428,20260712,v1,0,1,0,1,0,0,0,0
P488:Q182500:Q16736700->Q28124175@2012-01-01,P488:Q182500:Q16736700->Q28124175,7245,Q182500,P488,2012-01-01,train,Q182500,20260712,v1,0,1,0,1,0,1,0,0
P488:Q182500:Q61987517->Q58185@2021-01-01,P488:Q182500:Q61987517->Q58185,7246,Q182500,P488,2021-01-01,train,Q182500,20260712,v1,0,1,0,1,0,0,0,0
P488:Q268771:Q16873430->Q15920736@2012-01-01,P488:Q268771:Q16873430->Q15920736,7247,Q268771,P488,2012-01-01,train,Q268771,20260712,v1,0,1,0,1,0,1,0,0
P488:Q268771:Q15920736->Q19975531@2014-01-01,P488:Q268771:Q15920736->Q19975531,7248,Q268771,P488,2014-01-01,train,Q268771,20260712,v1,0,0,0,0,0,0,0,0
P488:Q268771:Q19975531->Q16861524@2016-01-01,P488:Q268771:Q19975531->Q16861524,7249,Q268771,P488,2016-01-01,train,Q268771,20260712,v1,0,1,0,0,0,0,0,0
P488:Q268771:Q16861524->Q47037597@2018-01-01,P488:Q268771:Q16861524->Q47037597,7250,Q268771,P488,2018-01-01,train,Q268771,20260712,v1,0,1,0,1,0,1,0,1
P488:Q191551:Q15999956->Q24005689@2013-05-01,P488:Q191551:Q15999956->Q24005689,7251,Q191551,P488,2013-05-01,train,Q191551,20260712,v1,0,1,0,1,0,0,0,0
P488:Q26224004:Q15971455->Q17156438@2015-01-01,P488:Q26224004:Q15971455->Q17156438,7252,Q26224004,P488,2015-01-01,train,Q26224004,20260712,v1,0,1,0,1,0,0,0,0
P488:Q109733229:Q16983226->Q2360756@2017-01-01,P488:Q109733229:Q16983226->Q2360756,7253,Q109733229,P488,2017-01-01,train,Q109733229,20260712,v1,0,1,0,0,0,0,0,0
P488:Q109733229:Q2360756->Q11884029@2019-01-01,P488:Q109733229:Q2360756->Q11884029,7254,Q109733229,P488,2019-01-01,train,Q109733229,20260712,v1,0,1,0,1,0,0,0,1
P488:Q1783168:Q16931103->Q4726050@2011-09-01,P488:Q1783168:Q16931103->Q4726050,7255,Q1783168,P488,2011-09-01,train,Q1783168,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1783168:Q4726050->Q7804094@2015-10-01,P488:Q1783168:Q4726050->Q7804094,7256,Q1783168,P488,2015-10-01,train,Q1783168,20260712,v1,0,1,0,1,0,1,0,0
P488:Q1783168:Q7804094->Q5728652@2022-12-01,P488:Q1783168:Q7804094->Q5728652,7257,Q1783168,P488,2022-12-01,train,Q1783168,20260712,v1,0,1,0,1,0,1,0,1
P488:Q2867685:Q16971463->Q3828462@2011-01-01,P488:Q2867685:Q16971463->Q3828462,7258,Q2867685,P488,2011-01-01,train,Q2867685,20260712,v1,0,0,0,0,0,0,0,0
P488:Q2867685:Q3828462->Q18719167@2013-01-01,P488:Q2867685:Q3828462->Q18719167,7259,Q2867685,P488,2013-01-01,train,Q2867685,20260712,v1,0,0,0,0,0,0,0,0
P488:Q2867685:Q18719167->Q6438154@2015-01-01,P488:Q2867685:Q18719167->Q6438154,7260,Q2867685,P488,2015-01-01,train,Q2867685,20260712,v1,0,0,0,0,0,0,0,0
P488:Q2867685:Q6438154->Q28002396@2017-01-01,P488:Q2867685:Q6438154->Q28002396,7261,Q2867685,P488,2017-01-01,train,Q2867685,20260712,v1,0,0,0,0,0,0,1,0
P488:Q2867685:Q28002396->Q47535932@2019-01-01,P488:Q2867685:Q28002396->Q47535932,7262,Q2867685,P488,2019-01-01,train,Q2867685,20260712,v1,0,0,0,0,0,1,0,0
P488:Q2867685:Q47535932->Q62991260@2021-01-01,P488:Q2867685:Q47535932->Q62991260,7263,Q2867685,P488,2021-01-01,train,Q2867685,20260712,v1,0,1,0,0,0,0,0,1
P488:Q3318304:Q16977568->Q16947159@2014-01-01,P488:Q3318304:Q16977568->Q16947159,7264,Q3318304,P488,2014-01-01,train,Q3318304,20260712,v1,0,1,0,1,0,0,0,0
P488:Q3318304:Q16947159->Q110551386@2021-01-01,P488:Q3318304:Q16947159->Q110551386,7265,Q3318304,P488,2021-01-01,train,Q3318304,20260712,v1,0,0,0,0,0,0,0,0
P488:Q139044657:Q16933842->Q5672359@2018-12-04,P488:Q139044657:Q16933842->Q5672359,7266,Q139044657,P488,2018-12-04,validation,Q139044657,20260712,v1,0,1,0,1,0,0,0,0
P488:Q11089526:Q12045017->Q12044972@2020-01-01,P488:Q11089526:Q12045017->Q12044972,7267,Q11089526,P488,2020-01-01,train,Q11089526,20260712,v1,0,1,0,1,0,1,0,0
P488:Q12020356:Q12044941->Q431879@2014-01-01,P488:Q12020356:Q12044941->Q431879,7268,Q12020356,P488,2014-01-01,train,Q12020356,20260712,v1,0,0,0,0,0,0,0,0
P488:Q2165477:Q12035622->Q14806949@2010-01-01,P488:Q2165477:Q12035622->Q14806949,7269,Q2165477,P488,2010-01-01,train,Q2165477,20260712,v1,0,1,0,0,0,0,0,1
P488:Q2165477:Q14806949->Q83283308@2018-01-01,P488:Q2165477:Q14806949->Q83283308,7270,Q2165477,P488,2018-01-01,train,Q2165477,20260712,v1,0,1,0,1,0,1,0,1
P488:Q2364172:Q83943770->Q95137159@2015-01-01,P488:Q2364172:Q83943770->Q95137159,7271,Q2364172,P488,2015-01-01,train,Q2364172,20260712,v1,0,1,0,1,0,1,0,1
P488:Q194393:Q138304227->Q25936963@2015-01-01,P488:Q194393:Q138304227->Q25936963,7272,Q194393,P488,2015-01-01,calibration,Q194393,20260712,v1,0,0,0,0,0,0,0,0
P488:Q194393:Q25936963->Q12024094@2016-04-07,P488:Q194393:Q25936963->Q12024094,7273,Q194393,P488,2016-04-07,calibration,Q194393,20260712,v1,0,0,0,0,0,0,0,0
P488:Q101001227:Q16115385->Q101003051@2013-01-01,P488:Q101001227:Q16115385->Q101003051,7274,Q101001227,P488,2013-01-01,train,Q101001227,20260712,v1,0,1,0,1,0,0,0,0
P488:Q16300292:Q16177148->Q25469226@2014-09-26,P488:Q16300292:Q16177148->Q25469226,7275,Q16300292,P488,2014-09-26,test,Q16300292,20260712,v1,0,0,0,0,0,0,0,0
P488:Q655683:Q16095271->Q151944@2018-10-20,P488:Q655683:Q16095271->Q151944,7276,Q655683,P488,2018-10-20,train,Q655683,20260712,v1,0,1,0,1,1,1,0,1
P488:Q11992080:Q15076451->Q4968933@2013-01-01,P488:Q11992080:Q15076451->Q4968933,7277,Q11992080,P488,2013-01-01,calibration,Q11992080,20260712,v1,0,1,0,1,0,0,0,0
P488:Q1500822:Q17138235->Q64167858@2016-02-16,P488:Q1500822:Q17138235->Q64167858,7278,Q1500822,P488,2016-02-16,train,Q1500822,20260712,v1,0,1,0,1,0,1,0,1
P488:Q5405997:Q17274855->Q5698057@2012-01-01,P488:Q5405997:Q17274855->Q5698057,7279,Q5405997,P488,2012-01-01,calibration,Q5405997,20260712,v1,0,1,0,1,0,0,0,0
P488:Q15725659:Q108447->Q556844@2014-01-15,P488:Q15725659:Q108447->Q556844,7280,Q15725659,P488,2014-01-15,train,Q15725659,20260712,v1,0,1,0,1,0,0,0,0
P488:Q15725659:Q556844->Q15822276@2022-04-26,P488:Q15725659:Q556844->Q15822276,7281,Q15725659,P488,2022-04-26,train,Q15725659,20260712,v1,0,1,0,1,0,1,0,0
P488:Q38125158:Q16188807->Q11938637@2012-12-27,P488:Q38125158:Q16188807->Q11938637,7282,Q38125158,P488,2012-12-27,calibration,Q38125158,20260712,v1,0,1,0,1,0,1,0,1
P488:Q38125158:Q11938637->Q21126940@2016-01-13,P488:Q38125158:Q11938637->Q21126940,7283,Q38125158,P488,2016-01-13,calibration,Q38125158,20260712,v1,0,1,0,0,0,1,0,0
P488:Q15136611:Q15136629->Q16632815@2014-02-28,P488:Q15136611:Q15136629->Q16632815,7284,Q15136611,P488,2014-02-28,train,Q15136611,20260712,v1,0,1,0,1,0,0,0,0
P488:Q15136611:Q16632815->Q22582970@2016-01-27,P488:Q15136611:Q16632815->Q22582970,7285,Q15136611,P488,2016-01-27,train,Q15136611,20260712,v1,0,1,0,1,0,1,0,1
P488:Q15136611:Q91746515->Q19938997@2020-12-18,P488:Q15136611:Q91746515->Q19938997,7286,Q15136611,P488,2020-12-18,train,Q15136611,20260712,v1,0,1,0,1,0,0,0,0
P488:Q15139302:Q15140611->Q15220994@2011-01-01,P488:Q15139302:Q15140611->Q15220994,7287,Q15139302,P488,2011-01-01,train,Q15139302,20260712,v1,0,1,0,1,0,1,0,1
P488:Q15139302:Q15220994->Q15220999@2013-01-01,P488:Q15139302:Q15220994->Q15220999,7288,Q15139302,P488,2013-01-01,train,Q15139302,20260712,v1,0,1,0,1,0,1,0,1
P488:Q15139302:Q15220999->Q20987114@2015-09-14,P488:Q15139302:Q15220999->Q20987114,7289,Q15139302,P488,2015-09-14,train,Q15139302,20260712,v1,0,1,0,1,0,1,0,1
P488:Q15139302:Q20987114->Q20965960@2020-06-25,P488:Q15139302:Q20987114->Q20965960,7290,Q15139302,P488,2020-06-25,train,Q15139302,20260712,v1,0,1,0,1,0,1,0,1
P488:Q3092000:Q19606943->Q3524128@2016-06-23,P488:Q3092000:Q19606943->Q3524128,7291,Q3092000,P488,2016-06-23,validation,Q3092000,20260712,v1,0,1,0,0,0,0,0,0
P488:Q97625721:Q21057414->Q6279267@2012-01-01,P488:Q97625721:Q21057414->Q6279267,7292,Q97625721,P488,2012-01-01,calibration,Q97625721,20260712,v1,0,1,0,1,0,1,0,1
P488:Q97625721:Q6279267->Q19301888@2019-01-01,P488:Q97625721:Q6279267->Q19301888,7293,Q97625721,P488,2019-01-01,calibration,Q97625721,20260712,v1,0,1,0,1,0,1,0,1
P488:Q72939903:Q17351008->Q33266357@2011-01-01,P488:Q72939903:Q17351008->Q33266357,7294,Q72939903,P488,2011-01-01,test,Q72939903,20260712,v1,0,1,0,1,1,1,0,1
P488:Q72939903:Q33266357->Q21028727@2019-01-01,P488:Q72939903:Q33266357->Q21028727,7295,Q72939903,P488,2019-01-01,test,Q72939903,20260712,v1,0,1,0,1,0,1,0,1
P488:Q8347721:Q17302030->Q18698443@2014-01-01,P488:Q8347721:Q17302030->Q18698443,7296,Q8347721,P488,2014-01-01,train,Q8347721,20260712,v1,0,1,0,1,0,1,0,1
P488:Q8347721:Q18698443->Q11927813@2019-01-01,P488:Q8347721:Q18698443->Q11927813,7297,Q8347721,P488,2019-01-01,train,Q8347721,20260712,v1,0,1,0,1,0,1,0,1
P488:Q19573971:Q19698144->Q16175648@2011-06-30,P488:Q19573971:Q19698144->Q16175648,7298,Q19573971,P488,2011-06-30,train,Q19573971,20260712,v1,0,1,0,1,0,1,0,1
P488:Q19573971:Q53549723->Q19999201@2021-06-18,P488:Q19573971:Q53549723->Q19999201,7299,Q19573971,P488,2021-06-18,train,Q19573971,20260712,v1,0,0,0,0,0,0,0,0
P488:Q1506427:Q21391695->Q109921594@2019-01-01,P488:Q1506427:Q21391695->Q109921594,7300,Q1506427,P488,2019-01-01,train,Q1506427,20260712,v1,0,1,0,1,0,1,0,1
P488:Q3673184:Q21519577->Q97932817@2014-09-01,P488:Q3673184:Q21519577->Q97932817,7301,Q3673184,P488,2014-09-01,validation,Q3673184,20260712,v1,1,0,0,0,1,0,0,0
P488:Q3673184:Q36534623->Q109146906@2021-01-20,P488:Q3673184:Q36534623->Q109146906,7302,Q3673184,P488,2021-01-20,validation,Q3673184,20260712,v1,1,0,0,0,0,0,0,0
P488:Q1479365:Q16439330->Q66122173@2017-01-01,P488:Q1479365:Q16439330->Q66122173,7303,Q1479365,P488,2017-01-01,calibration,Q1479365,20260712,v1,0,1,0,1,0,1,0,1
P488:Q16762892:Q16439993->Q55379509@2019-01-01,P488:Q16762892:Q16439993->Q55379509,7304,Q16762892,P488,2019-01-01,train,Q16762892,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1459383:Q19855178->Q13132754@2014-10-22,P488:Q1459383:Q19855178->Q13132754,7305,Q1459383,P488,2014-10-22,test,Q1459383,20260712,v1,0,1,0,0,0,0,0,1
P488:Q1459383:Q13132754->Q3919323@2017-05-20,P488:Q1459383:Q13132754->Q3919323,7306,Q1459383,P488,2017-05-20,test,Q1459383,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1459383:Q3919323->Q108857843@2018-06-28,P488:Q1459383:Q3919323->Q108857843,7307,Q1459383,P488,2018-06-28,test,Q1459383,20260712,v1,0,1,0,1,0,1,0,1
P488:Q1459383:Q108857843->Q104622097@2020-09-09,P488:Q1459383:Q108857843->Q104622097,7308,Q1459383,P488,2020-09-09,test,Q1459383,20260712,v1,0,1,0,0,0,0,0,0
P488:Q1459383:Q104622097->Q669664@2021-10-08,P488:Q1459383:Q104622097->Q669664,7309,Q1459383,P488,2021-10-08,test,Q1459383,20260712,v1,0,1,0,0,0,0,0,1
